"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.0323054331864903","0.0023580843565615774","0.3297820823244552","0.5423280423280423","28","9","false","ADAMTS2","39.642857142857146","0","28","0","0.9855864862894576","false","0","ADAMTS2","16914","0.21180290297937357"
"3.1160058737151246","0.004806484120824476","0.32092365692742697","0.19166666666666668","16","9","false","AREG","18.9375","0","16","0","0.9849928661438644","false","0","AREG","20766","0.117578125"
"3.8634361233480177","7.685166020274257E-5","0.2588369441277081","0.0","2","9","false","SCRG1","12.5","0","2","0","0.9796919423876028","false","0","SCRG1","472","0.5"
"2.707782672540382","0.012099324329272724","0.3693058568329718","0.3555878084179971","53","8","false","COL6A1","34.924528301886795","0","53","0","0.9878880661521958","false","0","COL6A1","67810","0.12340822721514767"
"3.1071953010279003","4.0441132323033966E-4","0.32183364839319467","0.6324786324786325","27","8","false","COL14A1","40.888888888888886","0","27","0","0.9850553524749794","false","0","COL14A1","3922","0.24194608809993426"
"2.806167400881057","0.006898367895070345","0.3563579277864992","0.38563829787234044","48","9","false","COL6A2","35.875","0","48","0","0.9871903021214109","false","0","COL6A2","45902","0.13640684410646386"
"2.933920704845815","0.0020109484553856656","0.3408408408408408","0.592741935483871","32","9","false","FBLN1","42.9375","0","32","0","0.9862842503202425","false","0","FBLN1","13260","0.19240470852017938"
"3.3480176211453743","5.057083244790805E-4","0.29868421052631583","0.2","6","9","false","SPON1","28.5","0","6","0","0.9833473927578342","false","0","SPON1","2234","0.27450980392156865"
"2.8472834067547725","0.012442784609000295","0.3512119649303765","0.3434343434343434","45","9","false","THBS2","35.111111111111114","0","45","0","0.986898699242874","false","0","THBS2","67744","0.14245709123757905"
"2.9676945668135097","0.004479602882064504","0.33696190004948046","0.5666666666666667","25","8","false","PCOLCE","44.04","0","25","0","0.9860447193843013","false","0","PCOLCE","22170","0.20834123222748815"
"3.2936857562408224","0.002044447576723539","0.3036112349531877","0.26666666666666666","10","8","false","SLC13A2","17.9","0","10","0","0.9837327251330439","false","0","SLC13A2","8160","0.15391304347826087"
"2.9970631424375918","4.001470418808826E-4","0.33365997060264574","0.6324786324786325","27","9","false","LOXL1","44.0","0","27","0","0.9858364316139179","false","0","LOXL1","4494","0.21052631578947367"
"2.7723935389133625","0.008348601123225734","0.3606991525423729","0.4097452934662237","43","8","false","COL6A3","37.395348837209305","0","43","0","0.9874298330573521","false","0","COL6A3","45322","0.13944810829573065"
"3.249632892804699","4.857937734249598E-5","0.30772706732941707","0.7472527472527473","14","9","false","TNXB","46.92857142857143","0","14","0","0.9840451567886191","false","0","TNXB","356","0.3352040816326531"
"3.5888399412628487","1.232688181053306E-4","0.2786415711947627","0.3333333333333333","3","10","false","TSPAN2","31.666666666666668","0","3","0","0.981639433040689","false","0","TSPAN2","754","0.4292237442922374"
"2.9456681350954477","0.0042407411447060225","0.33948155533399804","0.5044563279857398","34","9","false","COL11A1","39.529411764705884","0","34","0","0.9862009352120891","false","0","COL11A1","24522","0.18036529680365296"
"3.328928046989721","0.004081325271284273","0.3003970004411116","0.2","11","10","false","ADCY5","14.181818181818182","0","11","0","0.9834827798085836","false","0","ADCY5","12930","0.12962962962962962"
"3.753303964757709","3.1325968425531596E-4","0.2664319248826291","0.3333333333333333","3","10","false","PPP1R1B","12.333333333333334","0","3","0","0.980473021526541","false","0","PPP1R1B","758","0.3870967741935484"
"3.246696035242291","0.011271828270621669","0.30800542740841247","0.09166666666666666","16","9","false","GNAO1","12.1875","0","16","0","0.9840659855656576","false","0","GNAO1","42044","0.09705284552845528"
"3.434654919236417","7.344523976172231E-4","0.2911500641299701","0.1","5","10","false","AKT3","19.0","0","5","0","0.9827329438352028","false","0","AKT3","2878","0.2271604938271605"
"2.5697503671071953","0.04698800168579237","0.3891428571428571","0.1404081632653061","50","9","false","CAV1","26.52","0","50","0","0.9888670186729986","false","0","CAV1","178694","0.07289256198347108"
"2.9001468428781205","0.01632956027946732","0.34481012658227844","0.1368421052631579","20","9","false","PRKACB","21.35","0","20","0","0.9865237812561836","false","0","PRKACB","58416","0.08983050847457627"
"3.36417033773862","7.970237992541986E-4","0.29725010912265387","0.21428571428571427","8","10","false","PLCB4","19.5","0","8","0","0.9832328344841234","false","0","PLCB4","4058","0.19183168316831684"
"3.3186490455212923","0.006289591740205034","0.3013274336283186","0.16363636363636364","11","9","false","GNG4","13.636363636363637","0","11","0","0.9835556805282178","false","0","GNG4","21482","0.1297440423654016"
"3.631424375917768","0.003385346069476254","0.2753740396279822","0.14285714285714285","7","10","false","AKAP7","10.857142857142858","0","7","0","0.9813374157736329","false","0","AKAP7","10608","0.1836734693877551"
"3.9162995594713657","0.0023953541992435714","0.25534308211473566","0.0","6","9","false","ENPP3","5.0","0","6","0","0.9793170244009124","false","0","ENPP3","5048","0.17391304347826086"
"3.3759177679882524","0.003466419344513449","0.29621574597651157","0.2631578947368421","19","9","false","ADH1B","13.105263157894736","0","19","0","0.9831495193759698","false","0","ADH1B","16392","0.13739612188365652"
"3.3494860499265786","0.0023050604969100962","0.2985532661113547","0.3014705882352941","17","9","false","UGT2A3","16.647058823529413","0","17","0","0.983336978369315","false","0","UGT2A3","14022","0.1716191631291692"
"3.4801762114537445","0.0054077308739531255","0.2873417721518987","0.2631578947368421","19","9","false","ADH4","12.789473684210526","0","19","0","0.9824100977911082","false","0","ADH4","21808","0.1415204678362573"
"3.7958883994126285","2.952176684272104E-4","0.26344294003868474","0.16666666666666666","4","10","false","CMBL","13.25","0","4","0","0.9801710042594849","false","0","CMBL","910","0.30357142857142855"
"3.287812041116006","0.0033254931441120752","0.3041536400178651","0.2761904761904762","15","9","false","UGT2B7","17.933333333333334","0","15","0","0.9837743826871205","false","0","UGT2B7","15228","0.1717948717948718"
"3.2951541850220263","0.01249133962492251","0.303475935828877","0.14285714285714285","14","10","false","SYNPO2","16.571428571428573","0","14","0","0.9837223107445247","false","0","SYNPO2","60136","0.1375"
"3.5697503671071953","0.0010928630327808565","0.2801316330728095","0.4642857142857143","8","8","false","AHCYL2","16.25","0","8","0","0.9817748200914383","false","0","AHCYL2","3578","0.23713235294117646"
"3.3509544787077825","0.004791307126727151","0.29842243645924627","0.14545454545454545","11","8","false","CHRM2","13.818181818181818","0","11","0","0.9833265639807958","false","0","CHRM2","14362","0.14624505928853754"
"2.9177679882525696","0.014554947806089291","0.34272773024660297","0.14736842105263157","20","8","false","ENO2","19.85","0","20","0","0.9863988085939535","false","0","ENO2","70556","0.09495192307692307"
"3.4948604992657857","0.0030674571625502267","0.2861344537815126","0.12727272727272726","11","9","false","AKR1B10","11.363636363636363","0","11","0","0.9823059539059164","false","0","AKR1B10","9874","0.15942028985507245"
"3.080763582966226","0.0024664565411138106","0.32459485224022877","0.2","6","9","false","CHRNA3","36.666666666666664","0","6","0","0.9852428114683246","false","0","CHRNA3","9226","0.20738636363636365"
"3.5961820851688695","6.23501687095411E-4","0.2780726827276439","0.43956043956043955","14","9","false","ADH6","15.214285714285714","0","14","0","0.9815873610980932","false","0","ADH6","4452","0.20841487279843443"
"3.512481644640235","0.0024904086252030776","0.2846989966555184","0.2426470588235294","17","10","false","MGST1","13.470588235294118","0","17","0","0.9821809812436862","false","0","MGST1","10234","0.17492260061919504"
"3.7665198237885464","4.3987188686431223E-4","0.2654970760233918","0.32727272727272727","11","9","false","UGT1A10","16.454545454545453","0","11","0","0.9803792920298685","false","0","UGT1A10","3162","0.27424242424242423"
"3.580029368575624","4.2374610490923204E-4","0.27932731747333883","0.46153846153846156","13","9","false","UGT2B15","16.307692307692307","0","13","0","0.9817019193718041","false","0","UGT2B15","3958","0.2548076923076923"
"3.3979441997063144","0.003979975105119816","0.294295592048401","0.18181818181818182","12","9","false","MAOB","13.333333333333334","0","12","0","0.9829933035481823","false","0","MAOB","16922","0.15310077519379844"
"3.249632892804699","0.002885566982701467","0.30772706732941707","0.3157894736842105","20","9","false","GSTA1","16.35","0","20","0","0.9840451567886191","false","0","GSTA1","15810","0.14469026548672567"
"3.5741556534508074","0.0021640815278214038","0.2797863599013969","0.3974358974358974","13","8","false","UGT2B17","16.692307692307693","0","13","0","0.9817435769258808","false","0","UGT2B17","8378","0.2076923076923077"
"3.5242290748898677","0.0020241270558152176","0.28375","0.3333333333333333","18","9","false","ADH1C","14.444444444444445","0","18","0","0.982097666135533","false","0","ADH1C","9152","0.16351010101010102"
"3.4537444933920707","0.004953175039288337","0.2895408163265306","0.28888888888888886","10","10","false","CYP4F2","15.6","0","10","0","0.9825975567844535","false","0","CYP4F2","19440","0.18333333333333332"
"3.1395007342143906","0.0037681280919705956","0.3185219831618335","0.18181818181818182","11","8","false","FABP2","20.0","0","11","0","0.9848262359275576","false","0","FABP2","13916","0.13825757575757575"
"3.563876651982379","3.4340747553493397E-4","0.28059332509270707","0.4090909090909091","12","9","false","CYP2C18","16.0","0","12","0","0.981816477645515","false","0","CYP2C18","2596","0.25"
"3.2569750367107195","0.006345482062511853","0.30703336339044185","0.09803921568627451","18","9","false","ALDOB","12.38888888888889","0","18","0","0.9839930848460233","false","0","ALDOB","21986","0.10055096418732783"
"4.242290748898679","2.3574569231633405E-4","0.23572170301142262","0.0","2","10","false","SLC38A4","11.0","0","2","0","0.9770050301496548","false","0","SLC38A4","692","0.5"
"4.083700440528634","0.0","0.24487594390507011","1.0","2","10","false","RNF150","16.5","0","2","0","0.978129784109726","false","0","RNF150","0","0.55"
"3.81791483113069","4.475240703745875E-4","0.2619230769230769","0.5","5","10","false","ADTRP","10.0","0","5","0","0.9800147884316973","false","0","ADTRP","1388","0.2722222222222222"
"3.052863436123348","0.00581457059310239","0.32756132756132755","0.41025641025641024","13","9","false","F13A1","34.30769230769231","0","13","0","0.985440684850189","false","0","F13A1","21648","0.17593688362919133"
"3.4669603524229076","0.0025671702731178137","0.2884371029224905","0.2222222222222222","10","9","false","MAFB","11.7","0","10","0","0.9825038272877807","false","0","MAFB","11034","0.16911764705882354"
"3.8370044052863435","0.0010390972568705972","0.2606199770378875","0.5","4","9","false","SATB2","12.25","0","4","0","0.979879401380948","false","0","SATB2","2442","0.3076923076923077"
"3.2305433186490453","0.008903722215525017","0.30954545454545457","0.16339869281045752","18","9","false","AXIN2","10.88888888888889","0","18","0","0.9841805438393685","false","0","AXIN2","33324","0.0960960960960961"
"3.879588839941263","0.0021145094443726707","0.25775927327781983","0.5","5","10","false","TBX10","7.0","0","5","0","0.9795773841138918","false","0","TBX10","6142","0.3090909090909091"
"3.23935389133627","0.0027656301475251785","0.3087035358114234","0.6025641025641025","13","9","false","AEBP1","45.92307692307692","0","13","0","0.9841180575082534","false","0","AEBP1","17778","0.31401475237091675"
"2.951541850220264","0.004367681422291871","0.33880597014925373","0.41830065359477125","18","9","false","PRRX1","45.72222222222222","0","18","0","0.9861592776580124","false","0","PRRX1","24314","0.19855072463768117"
"3.262848751835536","0.005973866935893085","0.30648064806480646","0.28205128205128205","13","9","false","ISLR","28.615384615384617","0","13","0","0.9839514272919465","false","0","ISLR","29232","0.20662549129702415"
"4.077826725403818","2.9234007616214726E-4","0.24522866402592727","0.0","2","10","false","CPA6","9.0","0","2","0","0.9781714416638028","false","0","CPA6","1482","0.5"
"3.1483113069016153","0.01651231022793906","0.31763059701492535","0.20261437908496732","18","8","false","AGR2","15.555555555555555","0","18","0","0.9847637495964425","false","0","AGR2","65462","0.11525704809286899"
"2.947136563876652","0.01607612145596363","0.3393124065769806","0.23544973544973544","28","7","false","KRT20","17.892857142857142","0","28","0","0.9861905208235698","false","0","KRT20","66038","0.09233900814211696"
"2.9383259911894273","0.0045618434271753215","0.3403298350824588","0.19444444444444445","9","8","false","CEACAM6","35.0","0","9","0","0.9862530071546849","false","0","CEACAM6","18498","0.16227390180878554"
"4.085168869309839","0.0","0.2447879223580158","1.0","2","9","false","SLC44A4","14.0","0","2","0","0.9781193697212069","false","0","SLC44A4","0","0.5833333333333334"
"2.976505139500734","0.01525609589271415","0.3359644795263937","0.23225806451612904","31","7","false","CLCA1","16.322580645161292","0","31","0","0.9859822330531862","false","0","CLCA1","62754","0.09000178221350918"
"4.118942731277533","0.0","0.2427807486631016","1.0","2","9","false","ERP27","12.5","0","2","0","0.9778798387852656","false","0","ERP27","0","0.625"
"3.1145374449339207","0.0071945126315696205","0.32107496463932106","0.24358974358974358","13","8","false","TFF1","18.0","0","13","0","0.9850032805323836","false","0","TFF1","26668","0.1265684669939989"
"3.5859030837004404","9.088046808718299E-4","0.2788697788697789","0.38095238095238093","7","8","false","AGR3","16.428571428571427","0","7","0","0.9816602618177275","false","0","AGR3","3596","0.26077097505668934"
"3.168869309838473","0.008616341420634816","0.3155699721964782","0.329004329004329","22","8","false","REG4","17.5","0","22","0","0.984617948157174","false","0","REG4","35876","0.12962962962962962"
"3.537444933920705","0.006864860030513813","0.2826899128268991","0.24444444444444444","10","8","false","EPS8L3","11.9","0","10","0","0.9820039366388602","false","0","EPS8L3","34070","0.1676056338028169"
"4.135095447870778","0.005467523563010438","0.24183238636363635","0.0","3","9","false","TSPAN1","7.0","0","3","0","0.9777652805115548","false","0","TSPAN1","18958","0.3333333333333333"
"3.3759177679882524","0.0020844968332439334","0.29621574597651157","0.41904761904761906","15","8","false","SPINK4","19.0","0","15","0","0.9831495193759698","false","0","SPINK4","8156","0.18562091503267975"
"3.5859030837004404","0.0014952467131774728","0.2788697788697789","0.5","8","8","false","ZG16","18.0","0","8","0","0.9816602618177275","false","0","ZG16","4268","0.24486301369863014"
"3.3494860499265786","0.0017310278824942261","0.2985532661113547","0.20512820512820512","13","8","false","FCGBP","14.923076923076923","0","13","0","0.983336978369315","false","0","FCGBP","6986","0.1614539306846999"
"2.8105726872246697","0.01762278609241401","0.3557993730407523","0.22077922077922077","22","8","false","MUC5AC","21.545454545454547","0","22","0","0.9871590589558534","false","0","MUC5AC","65484","0.0858384643245201"
"2.8091042584434653","0.023802885230521858","0.35598536330371144","0.16989247311827957","31","7","false","TFF3","19.677419354838708","0","31","0","0.9871694733443727","false","0","TFF3","100522","0.0780105384911965"
"3.2555066079295156","0.02588598561805054","0.3071718538565629","0.16363636363636364","11","9","false","GKN1","13.727272727272727","0","11","0","0.9840034992345426","false","0","GKN1","76868","0.13062665489849956"
"3.2569750367107195","0.0024279728630127585","0.30703336339044185","0.37254901960784315","18","8","false","PHGR1","17.444444444444443","0","18","0","0.9839930848460233","false","0","PHGR1","12338","0.14909781576448244"
"3.4522760646108663","8.271796729761479E-4","0.28966397277754147","0.06666666666666667","6","9","false","SELENBP1","14.666666666666666","0","6","0","0.9826079711729726","false","0","SELENBP1","4044","0.1917808219178082"
"3.149779735682819","0.01153693258329916","0.3174825174825175","0.15833333333333333","16","8","false","SLC4A4","13.1875","0","16","0","0.9847533352079233","false","0","SLC4A4","41264","0.103"
"4.04992657856094","1.7420342048673294E-4","0.2469180565627266","0.0","3","10","false","FER1L6","7.0","0","3","0","0.9783693150456672","false","0","FER1L6","360","0.35294117647058826"
"3.5330396475770924","0.004161867891793492","0.2830423940149626","0.07142857142857142","8","10","false","AKAP12","10.5","0","8","0","0.9820351798044178","false","0","AKAP12","13606","0.15625"
"3.405286343612335","0.006771930778926466","0.29366106080206983","0.2","6","9","false","HPGD","15.0","0","6","0","0.9829412316055862","false","0","HPGD","18306","0.19517543859649122"
"3.643171806167401","0.0019485210020188553","0.2744860943168077","0.1388888888888889","9","10","false","MAP1B","8.11111111111111","0","9","0","0.9812541006654795","false","0","MAP1B","4548","0.1414141414141414"
"3.1908957415565347","0.002077330531172895","0.3133916244822825","0.24242424242424243","12","9","false","PTRF","24.75","0","12","0","0.9844617323293862","false","0","PTRF","8816","0.165"
"4.5315712187958885","0.0","0.2206740116655865","0.0","1","11","false","PARM1","8.0","0","1","0","0.9749533956113767","false","0","PARM1","0","0.0"
"3.3538913362701908","0.0020052598731020214","0.2981611208406305","0.3","5","9","false","NNMT","24.4","0","5","0","0.9833057352037576","false","0","NNMT","6980","0.25473684210526315"
"3.5403817914831133","0.0012161094350078545","0.2824554126918291","0.2","5","9","false","SYNM","13.6","0","5","0","0.981983107861822","false","0","SYNM","3656","0.21639344262295082"
"3.8443465491923643","9.779032716881726E-4","0.260122230710466","0.2","6","10","false","HSPB6","8.5","0","6","0","0.9798273294383522","false","0","HSPB6","2332","0.2222222222222222"
"4.336270190895742","0.003154363957933655","0.23061293599729088","0.16666666666666666","4","11","false","LIX1L","4.75","0","4","0","0.9763385092844274","false","0","LIX1L","17022","0.30357142857142855"
"3.5565345080763584","0.0014748909834550411","0.2811725846407927","0.14285714285714285","8","9","false","RBP2","14.0","0","8","0","0.9818685495881109","false","0","RBP2","4350","0.17246835443037975"
"4.0646108663729805","1.589529134376581E-4","0.24602601156069367","0.0","2","9","false","SDR16C5","13.0","0","2","0","0.9782651711604753","false","0","SDR16C5","362","0.5"
"2.9941262848751835","0.0038454843801854913","0.33398724865129964","0.24358974358974358","13","9","false","FGFR3","26.615384615384617","0","13","0","0.9858572603909561","false","0","FGFR3","16724","0.13364413364413363"
"3.461086637298091","0.0035818936151156677","0.28892660161221895","0.09523809523809523","7","9","false","HKDC1","14.714285714285714","0","7","0","0.9825454848418576","false","0","HKDC1","15174","0.18315018315018314"
"3.472834067547724","9.270485659551044E-4","0.2879492600422833","0.13333333333333333","6","9","false","PGM5","14.0","0","6","0","0.9824621697337041","false","0","PGM5","3228","0.2076923076923077"
"3.6784140969162995","0.0015170829255671677","0.2718562874251497","0.3","5","9","false","DHRS9","13.2","0","5","0","0.9810041553410191","false","0","DHRS9","3572","0.23272727272727273"
"3.582966226138032","0.0019083565296124539","0.27909836065573773","0.21212121212121213","12","10","false","GPX2","11.333333333333334","0","12","0","0.9816810905947657","false","0","GPX2","5544","0.16666666666666666"
"3.2848751835535976","0.00468214558750221","0.30442556995976755","0.23333333333333334","16","9","false","AKR1C3","14.4375","0","16","0","0.9837952114641589","false","0","AKR1C3","17334","0.13006756756756757"
"3.3656387665198237","0.0048451591052875165","0.29712041884816753","0.35789473684210527","20","9","false","CYP3A5","14.3","0","20","0","0.9832224200956041","false","0","CYP3A5","20430","0.15543478260869564"
"3.500734214390602","0.0031807008213171496","0.28565436241610737","0.3619047619047619","15","9","false","SULT1E1","13.0","0","15","0","0.9822642963518396","false","0","SULT1E1","13912","0.18571428571428572"
"3.1923641703377386","0.0036622569733072738","0.31324747010119597","0.12727272727272726","11","9","false","PTGIS","18.727272727272727","0","11","0","0.9844513179408672","false","0","PTGIS","13554","0.12554112554112554"
"3.079295154185022","0.005392000631727329","0.32474964234620884","0.16483516483516483","14","9","false","PTGDS","20.571428571428573","0","14","0","0.9852532258568438","false","0","PTGDS","20528","0.12016806722689076"
"3.3656387665198237","0.004352299655808918","0.29712041884816753","0.34558823529411764","17","9","false","CYP1B1","16.058823529411764","0","17","0","0.9832224200956041","false","0","CYP1B1","20270","0.1553398058252427"
"3.461086637298091","4.1400439446399157E-4","0.28892660161221895","0.2","5","9","false","OTC","14.0","0","5","0","0.9825454848418576","false","0","OTC","1552","0.23389830508474577"
"2.923641703377386","0.00822816794008879","0.34203917629332","0.19883040935672514","19","9","false","FABP4","23.05263157894737","0","19","0","0.9863571510398766","false","0","FABP4","32302","0.10383424624910693"
"3.4126284875183552","0.002452023544530135","0.2930292598967298","0.35714285714285715","8","9","false","TMOD1","16.0","0","8","0","0.9828891596629904","false","0","TMOD1","8816","0.1953125"
"3.4258443465491926","0.0015218543890411522","0.2918988426918131","0.19696969696969696","12","9","false","GPX3","11.416666666666666","0","12","0","0.9827954301663179","false","0","GPX3","6046","0.14802631578947367"
"3.57856093979442","0.0016672554504525402","0.27944193680755025","0.2","6","8","false","AMACR","15.833333333333334","0","6","0","0.9817123337603233","false","0","AMACR","3930","0.24731182795698925"
"3.13215859030837","0.019825101502933023","0.3192686357243319","0.18478260869565216","24","8","false","CHGA","13.5","0","24","0","0.9848783078701534","false","0","CHGA","58288","0.09032438478747204"
"3.488986784140969","2.9321659986396124E-4","0.2866161616161616","0.16666666666666666","4","8","false","SPINK1","15.25","0","4","0","0.9823476114599932","false","0","SPINK1","1348","0.295"
"2.948604992657856","0.02161010849093392","0.33914342629482075","0.15517241379310345","29","8","false","CDX2","14.551724137931034","0","29","0","0.9861801064350506","false","0","CDX2","65550","0.0762634555738004"
"3.797356828193833","0.0010746736687694493","0.2633410672853828","0.16666666666666666","4","9","false","MSMB","7.0","0","4","0","0.9801605898709657","false","0","MSMB","4910","0.2708333333333333"
"3.6461086637298092","0.0","0.2742650020136931","1.0","2","10","false","AMOTL1","32.0","0","2","0","0.981233271888441","false","0","AMOTL1","0","0.5614035087719298"
"3.0748898678414096","0.0049003337953601","0.32521489971346706","0.3333333333333333","9","9","false","WWTR1","35.55555555555556","0","9","0","0.9852844690224013","false","0","WWTR1","15194","0.19962335216572505"
"3.825256975036711","0.002936857562408223","0.2614203454894434","0.0","2","9","false","ANGPTL1","8.0","0","2","0","0.9799627164891013","false","0","ANGPTL1","5304","0.5"
"4.823788546255507","0.0","0.20730593607305933","0.0","1","10","false","PDZRN3","2.0","0","1","0","0.9728809322960602","false","0","PDZRN3","0","0.0"
"3.1233480176211454","1.712050343633774E-6","0.32016925246826516","0.9047619047619048","7","9","false","ANGPTL2","69.14285714285714","0","7","0","0.9849407942012685","false","0","ANGPTL2","30","0.38412698412698415"
"3.2701908957415564","0.002079536887329713","0.305792546026044","0.2857142857142857","8","8","false","ANO1","18.0","0","8","0","0.9838993553493506","false","0","ANO1","8904","0.17233009708737865"
"2.8002936857562406","0.02494346565365976","0.3571054011536445","0.12535612535612536","27","8","false","CFTR","18.333333333333332","0","27","0","0.9872319596754877","false","0","CFTR","98820","0.07245093699276967"
"3.76064610866373","6.457476873682588E-4","0.2659117532213979","0.0","5","9","false","TRPA1","7.8","0","5","0","0.9804209495839451","false","0","TRPA1","1776","0.21935483870967742"
"3.2129221732745963","0.006342365765060415","0.3112431444241316","0.24175824175824176","14","9","false","KCNMA1","14.214285714285714","0","14","0","0.9843055165015986","false","0","KCNMA1","22870","0.11726190476190476"
"3.320117474302496","0.00803071416094532","0.3011941618752764","0.26666666666666666","15","8","false","CLCA4","13.866666666666667","0","15","0","0.9835452661396986","false","0","CLCA4","28458","0.13804713804713806"
"3.725403817914831","0.0","0.2684272763106031","1.0","3","9","false","GABRP","16.333333333333332","0","3","0","0.9806708949084054","false","0","GABRP","0","0.44144144144144143"
"3.013215859030837","0.005412223006301143","0.33187134502923976","0.23636363636363636","11","9","false","ANTXR1","39.27272727272727","0","11","0","0.9857218733402068","false","0","ANTXR1","22604","0.18976169461606354"
"3.8002936857562406","0.0033935252795093116","0.2631375579598145","0.0","4","10","false","GPR124","8.25","0","4","0","0.9801397610939274","false","0","GPR124","14306","0.3020833333333333"
"3.0381791483113068","6.190073054859812E-4","0.3291445142580957","0.49707602339181284","19","9","false","EFEMP1","38.94736842105263","0","19","0","0.9855448287353807","false","0","EFEMP1","5020","0.19350615344330976"
"3.8972099853157123","9.305301992808231E-4","0.25659382064807834","0.0","4","10","false","KANK2","5.75","0","4","0","0.9794524114516615","false","0","KANK2","3792","0.27941176470588236"
"4.41409691629956","6.293737123119148E-5","0.22654690618762474","0.0","2","11","false","FAM134B","4.5","0","2","0","0.9757865466929109","false","0","FAM134B","146","0.5"
"3.6138032305433185","0.004487067675450076","0.2767167817960179","0.0","7","9","false","CTSE","7.428571428571429","0","7","0","0.9814623884358631","false","0","CTSE","13276","0.156794425087108"
"3.093979441997063","0.003318073787436055","0.32320835310868534","0.19230769230769232","13","8","false","CDX1","20.46153846153846","0","13","0","0.9851490819716522","false","0","CDX1","14900","0.1296844181459566"
"3.2804698972099855","0.0010757514940394222","0.3048343777976723","0.2777777777777778","9","9","false","AOC3","25.444444444444443","0","9","0","0.9838264546297163","false","0","AOC3","5078","0.20596205962059622"
"2.935389133627019","0.0020799697731423684","0.34067033516758377","0.42105263157894735","20","9","false","SELP","34.3","0","20","0","0.9862738359317234","false","0","SELP","11788","0.15088105726872247"
"2.8649045521292216","0.007913906419760192","0.3490517683239365","0.20105820105820105","28","9","false","CSF1R","23.821428571428573","0","28","0","0.9867737265806439","false","0","CSF1R","38504","0.09854771784232365"
"2.973568281938326","9.760039282967999E-4","0.3362962962962963","0.4727272727272727","11","9","false","CD24","40.27272727272727","0","11","0","0.9860030618302247","false","0","CD24","5218","0.18602693602693604"
"3.5477239353891337","0.0014755931048159425","0.2818708609271523","0.13333333333333333","6","9","false","DDC","10.333333333333334","0","6","0","0.9819310359192259","false","0","DDC","3768","0.18553459119496854"
"3.064610866372981","0.009461825998839891","0.3263057019645424","0.19523809523809524","21","8","false","SI","16.38095238095238","0","21","0","0.9853573697420356","false","0","SI","37252","0.10272536687631027"
"3.55359765051395","0.0031013041315992762","0.28140495867768595","0.32142857142857145","8","8","false","CLRN3","13.625","0","8","0","0.9818893783651493","false","0","CLRN3","10290","0.2431818181818182"
"3.342143906020558","0.003930016717859351","0.2992091388400703","0.375","16","8","false","DEFA6","16.1875","0","16","0","0.9833890503119108","false","0","DEFA6","15664","0.15965346534653466"
"3.0205580029368577","0.01254825932852123","0.3310646572678658","0.2833333333333333","25","7","false","GUCA2A","17.44","0","25","0","0.9856698013976108","false","0","GUCA2A","53388","0.1030952380952381"
"3.8928046989720997","5.187440564155081E-4","0.25688419464353074","0.5","4","9","false","LCN15","11.5","0","4","0","0.9794836546172192","false","0","LCN15","1780","0.3125"
"2.7165932452276063","0.022083615609113812","0.3681081081081081","0.19696969696969696","33","8","false","LCN2","26.09090909090909","0","33","0","0.9878255798210808","false","0","LCN2","88672","0.08913881078829533"
"3.1762114537444934","0.0032929194305007107","0.3148404993065187","0.18181818181818182","12","9","false","CRYAB","18.916666666666668","0","12","0","0.9845658762145781","false","0","CRYAB","14134","0.13111888111888112"
"3.1644640234948604","0.003844047927174346","0.3160092807424594","0.30303030303030304","12","9","false","SPARCL1","27.25","0","12","0","0.9846491913227314","false","0","SPARCL1","17382","0.17526881720430107"
"4.152716593245228","0.001961531191410886","0.2408062234794908","0.0","4","10","false","PI16","5.75","0","4","0","0.9776403078493247","false","0","PI16","10376","0.27941176470588236"
"2.9016152716593244","0.005020588354627069","0.34463562753036436","0.23684210526315788","20","9","false","MYOC","33.0","0","20","0","0.9865133668676643","false","0","MYOC","25334","0.1397872340425532"
"2.891336270190896","0.004576684172242804","0.345860843067547","0.2845849802371542","23","9","false","C3","28.956521739130434","0","23","0","0.9865862675872986","false","0","C3","24344","0.11947538627380525"
"3.186490455212922","0.0028179868817127984","0.3138248847926267","0.17857142857142858","8","9","false","KLF2","26.5","0","8","0","0.9844929754949439","false","0","KLF2","12304","0.19791666666666666"
"3.550660792951542","1.191306971568514E-5","0.2816377171215881","0.0","2","10","false","VMO1","29.0","0","2","0","0.9819102071421877","false","0","VMO1","122","0.56"
"3.458149779735683","3.680106260047787E-4","0.289171974522293","0.0","3","9","false","LRP4","22.0","0","3","0","0.9825663136188958","false","0","LRP4","1406","0.3387096774193548"
"3.469897209985316","8.897753979525348E-4","0.2881929750317393","0.0","6","10","false","SEPP1","13.833333333333334","0","6","0","0.9824829985107425","false","0","SEPP1","3462","0.19743589743589743"
"2.7856093979442","0.012748640433797715","0.3589878755930416","0.30628019323671496","46","8","false","HSPG2","35.06521739130435","0","46","0","0.9873361035606795","false","0","HSPG2","65242","0.13409961685823754"
"3.3715124816446402","0.0024025187215106353","0.29660278745644597","0.2","6","9","false","BCHE","17.166666666666668","0","6","0","0.9831807625415274","false","0","BCHE","6968","0.2003968253968254"
